name,country,lat,lon,month,tmin,tmax,sun_days_gt5h,sun_coverage,sun_source
Ulm,DE,48.3984,9.9916,10,6.91,14.252,6.5,0.4,station
Ulm,DE,48.3984,9.9916,11,2.198,6.778,1.5,0.4,station
Ulm,DE,48.3984,9.9916,12,0.023,3.726,0.75,0.4,station
Viersen,DE,51.2544,6.3944,1,1.48,6.358,1.0,0.3,station
Viersen,DE,51.2544,6.3944,2,2.009,8.936,4.0,0.3,station
Viersen,DE,51.2544,6.3944,3,2.938,12.173,8.0,0.3,station
Viersen,DE,51.2544,6.3944,4,4.768,15.826,11.333,0.3,station
Viersen,DE,51.2544,6.3944,5,8.695,20.399,13.667,0.3,station
Viersen,DE,51.2544,6.3944,6,12.939,24.447,17.667,0.3,station
Viersen,DE,51.2544,6.3944,7,13.738,25.218,16.0,0.3,station
Viersen,DE,51.2544,6.3944,8,13.861,25.263,19.341,0.371,station
Viersen,DE,51.2544,6.3944,9,11.016,21.791,14.0,0.4,station
Viersen,DE,51.2544,6.3944,10,8.529,16.297,6.5,0.4,station
Viersen,DE,51.2544,6.3944,11,4.136,10.372,2.25,0.4,station
Viersen,DE,51.2544,6.3944,12,2.613,7.648,0.0,0.4,station
Villingen-Schwenningen,DE,48.0623,8.4936,1,-3.929,3.376,3.811,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,2,-2.431,6.532,8.212,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,3,-0.963,10.16,12.838,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,4,1.575,14.115,15.627,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,5,5.654,17.748,16.642,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,6,10.55,23.341,21.733,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,7,11.453,24.629,21.844,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,8,11.48,24.483,21.776,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,9,7.706,19.98,16.526,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,10,4.27,14.767,10.234,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,11,-0.108,7.581,4.032,0.0,spatial_fill
Villingen-Schwenningen,DE,48.0623,8.4936,12,-2.203,4.462,2.685,0.0,spatial_fill
Wandsbek,DE,53.5833,10.0831,1,0.597,5.139,2.8,1.0,station
Wandsbek,DE,53.5833,10.0831,2,0.797,6.99,6.6,1.0,station
Wandsbek,DE,53.5833,10.0831,3,1.636,10.23,11.7,1.0,station
Wandsbek,DE,53.5833,10.0831,4,4.018,14.165,18.6,1.0,station
Wandsbek,DE,53.5833,10.0831,5,8.137,19.046,21.1,1.0,station
Wandsbek,DE,53.5833,10.0831,6,12.262,23.245,20.9,1.0,station
Wandsbek,DE,53.5833,10.0831,7,13.476,23.383,19.1,1.0,station
Wandsbek,DE,53.5833,10.0831,8,13.38,23.965,20.1,1.0,station
Wandsbek,DE,53.5833,10.0831,9,10.789,20.581,16.5,1.0,station
Wandsbek,DE,53.5833,10.0831,10,7.796,14.967,9.1,1.0,station
Wandsbek,DE,53.5833,10.0831,11,3.534,8.852,4.0,1.0,station
Wandsbek,DE,53.5833,10.0831,12,2.058,6.363,2.6,1.0,station
Wuppertal,DE,51.2563,7.1482,1,1.009,5.907,4.211,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,2,1.41,8.451,8.032,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,3,2.222,11.643,12.595,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,4,4.18,15.377,14.863,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,5,7.877,19.698,19.645,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,6,12.282,23.838,17.783,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,7,12.971,24.201,19.37,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,8,13.237,24.705,17.725,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,9,10.345,21.081,15.733,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,10,7.886,15.681,8.531,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,11,3.731,10.058,4.869,0.0,spatial_fill
Wuppertal,DE,51.2563,7.1482,12,2.401,7.276,3.635,0.0,spatial_fill
Würzburg,DE,49.7939,9.9512,1,-0.649,4.719,4.1,1.0,station
Würzburg,DE,49.7939,9.9512,2,0.107,7.499,8.5,1.0,station
Würzburg,DE,49.7939,9.9512,3,1.691,11.34,14.0,1.0,station
Würzburg,DE,49.7939,9.9512,4,4.522,15.752,19.1,1.0,station
Würzburg,DE,49.7939,9.9512,5,8.76,19.92,20.9,1.0,station
Würzburg,DE,49.7939,9.9512,6,13.427,25.195,21.7,1.0,station
Würzburg,DE,49.7939,9.9512,7,14.397,26.17,21.9,1.0,station
Würzburg,DE,49.7939,9.9512,8,14.443,26.369,23.2,1.0,station
Würzburg,DE,49.7939,9.9512,9,10.754,21.841,17.362,0.987,station
Würzburg,DE,49.7939,9.9512,10,7.089,15.727,8.8,1.0,station
Würzburg,DE,49.7939,9.9512,11,2.387,8.429,4.2,1.0,station
Würzburg,DE,49.7939,9.9512,12,0.568,5.444,3.6,1.0,station
Aabenraa,DK,55.0443,9.4174,1,0.47,4.565,0.0,0.3,station
Aabenraa,DK,55.0443,9.4174,2,0.721,5.556,3.0,0.3,station
Aabenraa,DK,55.0443,9.4174,3,1.189,7.987,11.0,0.3,station
Aabenraa,DK,55.0443,9.4174,4,3.287,11.707,17.0,0.3,station
Aabenraa,DK,55.0443,9.4174,5,7.675,16.551,22.0,0.3,station
Aabenraa,DK,55.0443,9.4174,6,11.517,20.288,19.667,0.3,station
Aabenraa,DK,55.0443,9.4174,7,12.778,21.017,18.0,0.3,station
Aabenraa,DK,55.0443,9.4174,8,12.896,21.451,22.898,0.371,station
Aabenraa,DK,55.0443,9.4174,9,10.922,18.52,15.5,0.4,station
Aabenraa,DK,55.0443,9.4174,10,7.847,13.433,5.0,0.4,station
Aabenraa,DK,55.0443,9.4174,11,3.516,8.224,0.25,0.4,station
Aabenraa,DK,55.0443,9.4174,12,2.123,5.848,0.0,0.4,station
Aalborg,DK,57.048,9.9187,1,-0.503,4.47,0.333,0.3,station
Aalborg,DK,57.048,9.9187,2,0.07,5.18,4.0,0.3,station
Aalborg,DK,57.048,9.9187,3,0.633,7.589,11.333,0.3,station
Aalborg,DK,57.048,9.9187,4,3.224,11.928,20.667,0.3,station
Aalborg,DK,57.048,9.9187,5,7.516,16.771,25.0,0.3,station
Aalborg,DK,57.048,9.9187,6,11.865,20.668,23.0,0.3,station
Aalborg,DK,57.048,9.9187,7,13.5,21.581,21.0,0.3,station
Aalborg,DK,57.048,9.9187,8,12.982,21.166,22.693,0.371,station
Aalborg,DK,57.048,9.9187,9,10.863,18.203,17.25,0.4,station
Aalborg,DK,57.048,9.9187,10,7.249,12.951,5.5,0.4,station
Aalborg,DK,57.048,9.9187,11,3.289,8.185,0.5,0.4,station
Aalborg,DK,57.048,9.9187,12,1.303,5.647,0.0,0.4,station
Aarhus,DK,56.163,10.204,1,0.31,4.575,0.35,0.0,spatial_fill
Aarhus,DK,56.163,10.204,2,0.408,5.361,4.325,0.0,spatial_fill
Aarhus,DK,56.163,10.204,3,0.776,7.787,12.624,0.0,spatial_fill
Aarhus,DK,56.163,10.204,4,2.993,11.924,20.299,0.0,spatial_fill
Aarhus,DK,56.163,10.204,5,7.725,17.029,24.025,0.0,spatial_fill
Aarhus,DK,56.163,10.204,6,11.731,21.168,25.102,0.0,spatial_fill
Aarhus,DK,56.163,10.204,7,13.304,21.898,18.249,0.0,spatial_fill
Aarhus,DK,56.163,10.204,8,13.039,21.625,22.082,0.0,spatial_fill
Aarhus,DK,56.163,10.204,9,10.956,18.535,19.253,0.0,spatial_fill
Aarhus,DK,56.163,10.204,10,7.724,13.152,3.299,0.0,spatial_fill
Aarhus,DK,56.163,10.204,11,3.839,8.356,0.65,0.0,spatial_fill
Aarhus,DK,56.163,10.204,12,2.155,5.866,0.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,1,1.231,3.984,0.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,2,1.52,4.86,4.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,3,2.402,7.329,18.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,4,4.73,11.288,18.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,5,8.987,15.348,18.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,6,13.742,20.657,17.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,7,15.404,21.417,15.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,8,15.179,21.492,20.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,9,12.678,18.246,20.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,10,9.054,13.075,5.0,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,11,5.089,7.848,0.5,0.0,spatial_fill
Albertslund,DK,55.6569,12.3638,12,2.428,4.884,0.5,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,1,1.231,3.984,0.309,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,2,1.52,4.86,4.617,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,3,2.402,7.329,16.457,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,4,4.73,11.288,19.234,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,5,8.987,15.348,21.394,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,6,13.742,20.657,20.394,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,7,15.404,21.417,18.085,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,8,15.179,21.492,20.827,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,9,12.678,18.246,20.264,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,10,9.054,13.075,5.926,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,11,5.089,7.848,0.654,0.0,spatial_fill
Allerød,DK,55.8704,12.3574,12,2.428,4.884,0.346,0.0,spatial_fill
Avedøre,DK,55.6272,12.4564,1,0.565,4.181,1.0,0.1,station
Avedøre,DK,55.6272,12.4564,2,0.665,4.834,6.0,0.099,station
Avedøre,DK,55.6272,12.4564,3,1.563,7.275,13.0,0.1,station
Avedøre,DK,55.6272,12.4564,4,4.36,11.49,22.0,0.1,station
Avedøre,DK,55.6272,12.4564,5,8.902,16.485,29.0,0.1,station
Avedøre,DK,55.6272,12.4564,6,13.511,20.964,28.0,0.1,station
Avedøre,DK,55.6272,12.4564,7,14.862,21.647,25.0,0.1,station
Avedøre,DK,55.6272,12.4564,8,14.773,21.642,22.682,0.171,station
Avedøre,DK,55.6272,12.4564,9,12.579,18.544,20.857,0.147,station
Avedøre,DK,55.6272,12.4564,10,8.715,13.116,8.0,0.1,station
Avedøre,DK,55.6272,12.4564,11,4.766,8.235,1.0,0.1,station
Avedøre,DK,55.6272,12.4564,12,2.528,5.668,0.0,0.1,station
Ballerup,DK,55.7317,12.3633,1,1.231,3.984,0.339,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,2,1.52,4.86,4.679,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,3,2.402,7.329,16.303,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,4,4.73,11.288,19.357,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,5,8.987,15.348,21.733,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,6,13.742,20.657,20.733,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,7,15.404,21.417,18.394,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,8,15.179,21.492,20.91,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,9,12.678,18.246,20.291,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,10,9.054,13.075,6.018,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,11,5.089,7.848,0.67,0.0,spatial_fill
Ballerup,DK,55.7317,12.3633,12,2.428,4.884,0.33,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,1,1.231,3.984,0.656,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,2,1.52,4.86,5.312,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,3,2.402,7.329,14.721,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,4,4.73,11.288,20.623,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,5,8.987,15.348,25.214,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,6,13.742,20.657,24.214,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,7,15.404,21.417,21.558,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,8,15.179,21.492,21.759,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,9,12.678,18.246,20.562,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,10,9.054,13.075,6.967,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,11,5.089,7.848,0.828,0.0,spatial_fill
Birkerød,DK,55.8476,12.4279,12,2.428,4.884,0.172,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,1,1.231,3.984,0.661,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,2,1.52,4.86,5.322,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,3,2.402,7.329,14.694,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,4,4.73,11.288,20.645,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,5,8.987,15.348,25.273,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,6,13.742,20.657,24.273,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,7,15.404,21.417,21.611,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,8,15.179,21.492,21.773,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,9,12.678,18.246,20.567,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,10,9.054,13.075,6.983,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,11,5.089,7.848,0.831,0.0,spatial_fill
Brøndbyvester,DK,55.6455,12.4101,12,2.428,4.884,0.169,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,1,1.231,3.984,1.0,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,2,1.52,4.86,6.0,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,3,2.402,7.329,13.0,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,4,4.73,11.288,22.0,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,5,8.987,15.348,29.0,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,6,13.742,20.657,28.0,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,7,15.404,21.417,25.0,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,8,15.179,21.492,22.682,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,9,12.678,18.246,20.857,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,10,9.054,13.075,8.0,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,11,5.089,7.848,1.0,0.0,spatial_fill
Charlottenlund,DK,55.7524,12.5745,12,2.428,4.884,0.0,0.0,spatial_fill
Copenhagen,DK,55.6759,12.5655,1,0.565,4.181,1.0,0.1,station
Copenhagen,DK,55.6759,12.5655,2,0.665,4.834,6.0,0.099,station
Copenhagen,DK,55.6759,12.5655,3,1.563,7.275,13.0,0.1,station
Copenhagen,DK,55.6759,12.5655,4,4.36,11.49,22.0,0.1,station
Copenhagen,DK,55.6759,12.5655,5,8.902,16.485,29.0,0.1,station
Copenhagen,DK,55.6759,12.5655,6,13.511,20.964,28.0,0.1,station
Copenhagen,DK,55.6759,12.5655,7,14.862,21.647,25.0,0.1,station
Copenhagen,DK,55.6759,12.5655,8,14.773,21.642,22.682,0.171,station
Copenhagen,DK,55.6759,12.5655,9,12.579,18.544,20.857,0.147,station
Copenhagen,DK,55.6759,12.5655,10,8.715,13.116,8.0,0.1,station
Copenhagen,DK,55.6759,12.5655,11,4.766,8.235,1.0,0.1,station
Copenhagen,DK,55.6759,12.5655,12,2.528,5.668,0.0,0.1,station
Copenhague,DK,55.676,12.568,1,0.565,4.181,1.0,0.1,station
Copenhague,DK,55.676,12.568,2,0.665,4.834,6.0,0.099,station
Copenhague,DK,55.676,12.568,3,1.563,7.275,13.0,0.1,station
Copenhague,DK,55.676,12.568,4,4.36,11.49,22.0,0.1,station
Copenhague,DK,55.676,12.568,5,8.902,16.485,29.0,0.1,station
Copenhague,DK,55.676,12.568,6,13.511,20.964,28.0,0.1,station
Copenhague,DK,55.676,12.568,7,14.862,21.647,25.0,0.1,station
Copenhague,DK,55.676,12.568,8,14.773,21.642,22.682,0.171,station
Copenhague,DK,55.676,12.568,9,12.579,18.544,20.857,0.147,station
Copenhague,DK,55.676,12.568,10,8.715,13.116,8.0,0.1,station
Copenhague,DK,55.676,12.568,11,4.766,8.235,1.0,0.1,station
Copenhague,DK,55.676,12.568,12,2.528,5.668,0.0,0.1,station
Esbjerg,DK,55.477,8.459,1,1.711,5.205,0.667,0.3,station
Esbjerg,DK,55.477,8.459,2,1.453,5.321,3.667,0.3,station
Esbjerg,DK,55.477,8.459,3,2.236,7.072,11.667,0.3,station
Esbjerg,DK,55.477,8.459,4,4.319,10.6,19.0,0.3,station
Esbjerg,DK,55.477,8.459,5,8.572,15.005,23.667,0.3,station
Esbjerg,DK,55.477,8.459,6,11.84,18.481,22.667,0.3,station
Esbjerg,DK,55.477,8.459,7,13.34,19.389,20.0,0.3,station
Esbjerg,DK,55.477,8.459,8,13.527,20.224,22.648,0.371,station
Esbjerg,DK,55.477,8.459,9,11.88,18.111,16.75,0.4,station
Esbjerg,DK,55.477,8.459,10,8.94,13.433,5.5,0.4,station
Esbjerg,DK,55.477,8.459,11,4.747,8.841,1.0,0.4,station
Esbjerg,DK,55.477,8.459,12,3.053,6.424,0.0,0.4,station
Farum,DK,55.8086,12.3607,1,1.231,3.984,0.325,0.0,spatial_fill
Farum,DK,55.8086,12.3607,2,1.52,4.86,4.65,0.0,spatial_fill
Farum,DK,55.8086,12.3607,3,2.402,7.329,16.374,0.0,spatial_fill
Farum,DK,55.8086,12.3607,4,4.73,11.288,19.301,0.0,spatial_fill
Farum,DK,55.8086,12.3607,5,8.987,15.348,21.577,0.0,spatial_fill
Farum,DK,55.8086,12.3607,6,13.742,20.657,20.577,0.0,spatial_fill
Farum,DK,55.8086,12.3607,7,15.404,21.417,18.252,0.0,spatial_fill
Farum,DK,55.8086,12.3607,8,15.179,21.492,20.872,0.0,spatial_fill
Farum,DK,55.8086,12.3607,9,12.678,18.246,20.279,0.0,spatial_fill
Farum,DK,55.8086,12.3607,10,9.054,13.075,5.975,0.0,spatial_fill
Farum,DK,55.8086,12.3607,11,5.089,7.848,0.663,0.0,spatial_fill
Farum,DK,55.8086,12.3607,12,2.428,4.884,0.337,0.0,spatial_fill
Fredericia,DK,55.5657,9.7526,1,0.49,4.496,0.0,0.2,station
Fredericia,DK,55.5657,9.7526,2,0.639,5.317,5.5,0.198,station
Fredericia,DK,55.5657,9.7526,3,1.129,7.849,15.5,0.2,station
Fredericia,DK,55.5657,9.7526,4,3.146,11.572,21.5,0.2,station
Fredericia,DK,55.5657,9.7526,5,7.399,16.483,25.0,0.2,station
Fredericia,DK,55.5657,9.7526,6,10.933,20.372,23.5,0.2,station
Fredericia,DK,55.5657,9.7526,7,12.317,21.138,21.0,0.2,station
Fredericia,DK,55.5657,9.7526,8,12.418,21.396,24.394,0.271,station
Fredericia,DK,55.5657,9.7526,9,10.626,18.432,22.667,0.247,station
Fredericia,DK,55.5657,9.7526,10,7.65,13.19,7.5,0.203,station
Fredericia,DK,55.5657,9.7526,11,3.588,8.155,0.667,0.3,station
Fredericia,DK,55.5657,9.7526,12,2.038,5.728,0.333,0.3,station
Frederiksberg,DK,55.6794,12.5346,1,0.565,4.181,1.0,0.1,station
Frederiksberg,DK,55.6794,12.5346,2,0.665,4.834,6.0,0.099,station
Frederiksberg,DK,55.6794,12.5346,3,1.563,7.275,13.0,0.1,station
Frederiksberg,DK,55.6794,12.5346,4,4.36,11.49,22.0,0.1,station
Frederiksberg,DK,55.6794,12.5346,5,8.902,16.485,29.0,0.1,station
Frederiksberg,DK,55.6794,12.5346,6,13.511,20.964,28.0,0.1,station
Frederiksberg,DK,55.6794,12.5346,7,14.862,21.647,25.0,0.1,station
Frederiksberg,DK,55.6794,12.5346,8,14.773,21.642,22.682,0.171,station
Frederiksberg,DK,55.6794,12.5346,9,12.579,18.544,20.857,0.147,station
Frederiksberg,DK,55.6794,12.5346,10,8.715,13.116,8.0,0.1,station
Frederiksberg,DK,55.6794,12.5346,11,4.766,8.235,1.0,0.1,station
Frederiksberg,DK,55.6794,12.5346,12,2.528,5.668,0.0,0.1,station
Frederikshavn,DK,57.4407,10.5366,1,1.26,4.341,0.667,0.3,station
Frederikshavn,DK,57.4407,10.5366,2,1.504,4.601,5.333,0.3,station
Frederikshavn,DK,57.4407,10.5366,3,2.311,6.297,12.0,0.3,station
Frederikshavn,DK,57.4407,10.5366,4,4.37,9.906,21.333,0.3,station
Frederikshavn,DK,57.4407,10.5366,5,8.226,14.104,27.0,0.3,station
Frederikshavn,DK,57.4407,10.5366,6,12.5,18.435,24.333,0.3,station
Frederikshavn,DK,57.4407,10.5366,7,14.411,19.771,22.333,0.3,station
Frederikshavn,DK,57.4407,10.5366,8,14.307,19.312,22.943,0.371,station
Frederikshavn,DK,57.4407,10.5366,9,12.301,16.79,20.25,0.4,station
Frederikshavn,DK,57.4407,10.5366,10,8.726,12.192,8.5,0.4,station
Frederikshavn,DK,57.4407,10.5366,11,5.285,7.972,0.5,0.4,station
Frederikshavn,DK,57.4407,10.5366,12,2.647,5.311,0.25,0.4,station
Frederikssund,DK,55.8396,12.069,1,0.079,3.687,0.0,0.1,station
Frederikssund,DK,55.8396,12.069,2,0.284,4.441,4.0,0.099,station
Frederikssund,DK,55.8396,12.069,3,1.067,6.888,18.0,0.1,station
Frederikssund,DK,55.8396,12.069,4,3.65,11.144,18.0,0.1,station
Frederikssund,DK,55.8396,12.069,5,7.964,16.032,18.0,0.1,station
Frederikssund,DK,55.8396,12.069,6,12.041,20.297,17.0,0.1,station
Frederikssund,DK,55.8396,12.069,7,13.613,21.139,15.0,0.1,station
Frederikssund,DK,55.8396,12.069,8,13.545,21.159,20.0,0.1,station
Frederikssund,DK,55.8396,12.069,9,11.485,18.075,20.0,0.1,station
Frederikssund,DK,55.8396,12.069,10,7.94,12.749,5.0,0.103,station
Frederikssund,DK,55.8396,12.069,11,3.776,7.607,0.5,0.2,station
Frederikssund,DK,55.8396,12.069,12,1.77,5.042,0.5,0.2,station
Glostrup,DK,55.6666,12.4038,1,1.231,3.984,0.665,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,2,1.52,4.86,5.33,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,3,2.402,7.329,14.676,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,4,4.73,11.288,20.659,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,5,8.987,15.348,25.313,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,6,13.742,20.657,24.313,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,7,15.404,21.417,21.648,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,8,15.179,21.492,21.783,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,9,12.678,18.246,20.57,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,10,9.054,13.075,6.994,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,11,5.089,7.848,0.832,0.0,spatial_fill
Glostrup,DK,55.6666,12.4038,12,2.428,4.884,0.168,0.0,spatial_fill
Greve,DK,55.5833,12.3,1,-0.156,3.895,0.0,0.1,station
Greve,DK,55.5833,12.3,2,0.051,4.744,4.0,0.099,station
Greve,DK,55.5833,12.3,3,0.854,7.26,18.0,0.1,station
Greve,DK,55.5833,12.3,4,3.345,11.451,18.0,0.1,station
Greve,DK,55.5833,12.3,5,7.531,16.319,18.0,0.1,station
Greve,DK,55.5833,12.3,6,11.847,20.681,17.0,0.1,station
Greve,DK,55.5833,12.3,7,13.33,21.537,15.0,0.1,station
Greve,DK,55.5833,12.3,8,13.268,21.496,20.0,0.1,station
Greve,DK,55.5833,12.3,9,11.154,18.222,20.0,0.1,station
Greve,DK,55.5833,12.3,10,7.59,12.875,5.0,0.103,station
Greve,DK,55.5833,12.3,11,3.642,7.817,0.5,0.2,station
Greve,DK,55.5833,12.3,12,1.719,5.322,0.5,0.2,station
Haderslev,DK,55.2494,9.4877,1,0.211,4.474,0.0,0.3,station
Haderslev,DK,55.2494,9.4877,2,0.451,5.329,3.0,0.3,station
Haderslev,DK,55.2494,9.4877,3,0.962,7.92,10.0,0.3,station
Haderslev,DK,55.2494,9.4877,4,2.995,11.665,17.667,0.3,station
Haderslev,DK,55.2494,9.4877,5,7.3,16.467,22.667,0.3,station
Haderslev,DK,55.2494,9.4877,6,10.843,20.103,20.667,0.3,station
Haderslev,DK,55.2494,9.4877,7,12.121,20.878,18.667,0.3,station
Haderslev,DK,55.2494,9.4877,8,12.221,21.293,24.75,0.371,station
Haderslev,DK,55.2494,9.4877,9,10.401,18.372,17.0,0.4,station
Haderslev,DK,55.2494,9.4877,10,7.465,13.184,5.5,0.4,station
Haderslev,DK,55.2494,9.4877,11,3.317,8.084,0.75,0.4,station
Haderslev,DK,55.2494,9.4877,12,1.895,5.725,0.0,0.4,station
Hedensted,DK,55.7704,9.7011,1,-0.205,4.165,0.0,0.2,station
Hedensted,DK,55.7704,9.7011,2,-0.096,5.035,4.5,0.198,station
Hedensted,DK,55.7704,9.7011,3,0.323,7.547,13.5,0.2,station
Hedensted,DK,55.7704,9.7011,4,2.35,11.582,21.0,0.2,station
Hedensted,DK,55.7704,9.7011,5,6.572,16.35,23.5,0.2,station
Hedensted,DK,55.7704,9.7011,6,10.228,19.772,23.0,0.2,station
Hedensted,DK,55.7704,9.7011,7,11.508,20.487,20.0,0.2,station
Hedensted,DK,55.7704,9.7011,8,11.466,20.838,22.727,0.271,station
Hedensted,DK,55.7704,9.7011,9,9.648,17.911,18.619,0.247,station
Hedensted,DK,55.7704,9.7011,10,6.942,12.779,4.0,0.203,station
Hedensted,DK,55.7704,9.7011,11,2.879,7.773,1.0,0.3,station
Hedensted,DK,55.7704,9.7011,12,1.538,5.443,0.0,0.3,station
Helsingør,DK,56.0361,12.6136,1,-0.43,3.474,1.0,0.1,station
Helsingør,DK,56.0361,12.6136,2,-0.35,4.148,7.0,0.099,station
Helsingør,DK,56.0361,12.6136,3,0.424,6.797,14.0,0.1,station
Helsingør,DK,56.0361,12.6136,4,3.028,11.512,22.0,0.1,station
Helsingør,DK,56.0361,12.6136,5,7.565,16.594,29.0,0.1,station
Helsingør,DK,56.0361,12.6136,6,11.984,20.588,28.0,0.1,station
Helsingør,DK,56.0361,12.6136,7,13.665,21.036,24.0,0.1,station
Helsingør,DK,56.0361,12.6136,8,13.25,20.998,20.886,0.171,station
Helsingør,DK,56.0361,12.6136,9,10.954,18.189,21.429,0.147,station
Helsingør,DK,56.0361,12.6136,10,7.448,12.623,5.0,0.1,station
Helsingør,DK,56.0361,12.6136,11,3.442,7.504,0.0,0.1,station
